client_id,gender,region,city_type,income_group,employment_type,digital_adoption_level,registration_month_offset,age_base,customer_segment,salary_project_flag,estimated_monthly_income,snapshot_date,client_tenure_days,client_age,active_products_count,closed_products_count,product_diversity_score,has_debit_card,has_credit_card,has_deposit,has_loan,has_mobile_app,has_savings_account,days_since_last_product_open,days_since_last_product_close,txn_count_30d,txn_count_60d,txn_count_90d,txn_count_180d,txn_sum_30d,txn_sum_60d,txn_sum_90d,txn_sum_180d,txn_avg_amount_30d,txn_avg_amount_90d,txn_max_amount_90d,successful_txn_rate_90d,failed_txn_count_90d,active_txn_days_30d,active_txn_days_90d,days_since_last_txn,cash_withdrawal_count_90d,card_purchase_count_90d,p2p_transfer_count_90d,utility_payment_count_90d,mobile_txn_share_90d,atm_txn_share_90d,branch_txn_share_90d,txn_count_prev30,txn_count_last30,txn_count_change_30d,txn_count_change_pct_30d,txn_sum_prev30,txn_sum_last30,txn_sum_change_30d,txn_sum_change_pct_30d,app_login_count_30d,app_login_count_60d,app_login_count_90d,app_events_count_30d,app_events_count_90d,unique_app_event_types_90d,active_app_days_90d,days_since_last_app_login,days_since_last_app_event,transfer_created_count_90d,payment_created_count_90d,balance_view_count_90d,support_chat_opened_count_90d,loan_offer_view_count_90d,app_login_prev30,app_login_last30,app_login_change_30d,app_login_change_pct_30d,tickets_count_30d,tickets_count_90d,complaints_count_90d,critical_tickets_count_90d,open_tickets_count,escalated_tickets_count_90d,avg_satisfaction_score_90d,min_satisfaction_score_90d,days_since_last_ticket,days_since_last_complaint,marketing_contacts_30d,marketing_contacts_90d,retention_contacts_90d,campaign_open_rate_90d,campaign_click_rate_90d,push_contacts_90d,sms_contacts_90d,email_contacts_90d,call_contacts_90d,days_since_last_marketing_contact,estimated_revenue_3m,estimated_revenue_6m,estimated_cost_3m,net_value_3m,avg_balance_3m,avg_balance_6m,value_segment,target_churn_60d,future_txn_count_60d,future_app_login_count_60d,future_product_open_count_60d,activity_segment,complaint_segment,digital_segment
1058,M,South_KZ,medium_city,medium,employee,high,51,20,mass,1,237840.17711516708,2024-01-01,1530,20,3,0,1,1,0,0,0,1,1,815,,8,14,21,37,157644.773526896,216363.46061498177,319670.4044546528,658976.4928113502,19705.596690862,15222.400212126324,60611.274456602354,0.943664933738274,1,8,21,45,4,5,3,2,0.6428236723724443,0.2773938359467743,0.0797824916807814,9,8,-1,-0.1111111111111111,201626.96534101825,157644.773526896,-43982.191814122256,-0.218136456796509,3,4,12,9,45,3,45,1,5,5,4,15,2,2,4,3,-1,-0.25,0,0,0,0,0,0,,,,,3,4,1,0.2707669662814133,0.0984795758962516,2,1,0,0,23.0,8033.673336319016,16932.745946162366,3984.183206634972,4049.490129684044,386417.0791986093,406275.9125207814,low_value,0,12,3,0,transaction_active,no_recent_complaints,medium_digital_engagement
839,M,Astana,medium_city,medium,employee,high,26,39,mass,1,379911.54762423504,2024-01-01,780,39,0,2,0,1,0,0,0,1,1,273,833.0,10,14,18,34,152203.79744381143,264020.8737404561,358624.8282292387,776360.0001224688,15220.379744381144,19923.60156829104,36305.7383586332,0.9616452947466384,0,10,18,43,2,5,2,3,0.6126010438480993,0.1212861991916115,0.2661127569602891,10,10,0,0.0,174838.01717621044,152203.79744381143,-22634.21973239901,-0.1294582270947806,9,13,19,21,41,7,41,75,1,2,5,17,1,1,11,9,-2,-0.1818181818181818,0,0,0,0,0,0,,,,,2,3,0,0.4520023338863518,0.1563233104333622,2,0,0,1,31.0,4773.661923129186,10352.118723219544,1765.105366461678,3008.556556667508,458443.9832774516,514735.2793870448,low_value,0,10,8,0,digital_active,no_recent_complaints,digital_power_user
1848,F,South_KZ,large_city,high,employee,high,58,46,affluent,1,693622.1015536094,2024-01-01,1740,46,4,1,4,1,0,0,0,1,1,880,831.0,11,14,20,42,251292.82899369992,340688.5532324192,392646.32894195104,833506.526213792,22844.8026357909,19632.31644709756,41778.17530346526,0.9997223974716388,0,11,2,24,3,4,4,3,0.425350237020075,0.4212667934562735,0.1533829695236514,21,11,-10,-0.4761904761904761,472235.7214053554,251292.82899369992,-220942.89241165543,-0.4678656916383578,7,11,14,15,32,7,32,77,26,5,4,13,1,1,14,7,-7,-0.5,0,0,0,0,0,0,,,,,0,1,0,0.3344173108970673,0.0452704256580101,1,0,0,0,7.0,16588.581116484303,30613.11694653575,3630.021941045883,12958.55917543842,2777082.457641941,2598548.9256736296,medium_value,0,15,4,0,transaction_active,no_recent_complaints,medium_digital_engagement
600,F,Almaty,medium_city,high,retired,medium,82,24,affluent,0,806475.9524271833,2024-01-01,2460,24,2,2,2,1,0,0,0,1,1,167,676.0,4,11,20,33,78974.15407094148,270094.34575820743,415944.51193668856,661454.5258808181,19743.53851773537,20797.22559683443,43444.359560384095,0.909404237050329,0,4,20,8,2,7,3,3,0.5970088717914144,0.1820695179209212,0.2209216102876643,6,4,-2,-0.3333333333333333,88655.68534331938,78974.15407094148,-9681.531272377892,-0.1092037271483056,0,4,6,4,23,3,18,6,29,3,1,7,1,1,0,0,0,0.0,0,0,0,0,0,0,,,,,1,2,0,0.3761208290789025,0.0676900332108813,1,0,0,1,63.0,17018.245173160787,38742.85933915024,2952.3381774278614,14065.906995732928,3451839.029902932,3927025.809876412,medium_value,0,9,2,0,transaction_active,no_recent_complaints,medium_digital_engagement
1921,F,Astana,small_city,low,entrepreneur,high,26,37,sme_owner,0,120351.47734187637,2024-01-01,780,37,6,1,1,1,0,0,0,1,0,712,9.0,6,17,30,51,20041.934209997777,53181.15371059629,78323.73763261714,125828.01020517432,3340.322368332963,2610.791254420571,10475.105161641754,0.9898015995384324,0,6,30,73,2,9,4,5,0.5167463868996771,0.0582716530264126,0.4249819600739102,8,6,-2,-0.25,27344.76408604277,20041.934209997777,-7302.829876044994,-0.2670650166542296,3,10,16,14,49,1,33,25,39,7,2,16,1,1,4,3,-1,-0.25,0,0,0,0,0,0,,,,,1,4,0,0.2308208890724603,0.0240177207999489,1,0,0,0,65.0,8512.408478147041,15596.11079342426,4823.55463405361,3688.853844093431,181928.09736332143,167473.871067425,low_value,0,11,4,0,digital_active,no_recent_complaints,digital_power_user
1312,F,Almaty,small_city,premium,self_employed,high,58,27,premium,0,1653209.184610446,2024-01-01,1740,27,4,0,1,1,1,0,0,1,0,58,,4,10,15,38,498025.3358168799,988217.7905960828,1858508.9526439176,4949914.503619098,124506.33395421995,123900.59684292786,283716.05598269694,0.9688777144839064,0,4,15,53,3,3,3,3,0.8907884009175715,0.0750893008025194,0.0341222982799089,7,4,-3,-0.4285714285714285,561375.080635479,498025.3358168799,-63349.74481859908,-0.1128474472840634,4,11,16,15,39,8,39,52,47,6,6,11,1,2,10,4,-6,-0.6,0,0,0,0,0,0,,,,,0,1,0,0.3659321008628463,0.0220073376468363,0,1,0,0,53.0,32978.51804433102,73971.81792106842,5070.162093015175,27908.35595131584,3334221.316949494,3746987.187622596,high_value,0,6,6,0,activity_drop,no_recent_complaints,digital_power_user
1337,M,Aktobe,medium_city,medium,employee,high,37,60,mass,0,291143.28505737154,2024-01-01,1110,60,3,0,3,1,0,0,0,1,0,72,,3,8,14,39,43215.026421963215,95302.9420999586,162754.2701075084,570361.6416903696,14405.008807321072,11625.305007679171,20353.594194268608,0.9908315746410092,0,3,14,61,2,3,2,2,0.7837665950892315,0.1287190814612651,0.0875143234495031,3,3,0,0.0,47524.81949483169,43215.026421963215,-4309.793072868473,-0.0906851013571374,6,9,17,15,32,8,32,18,27,2,3,6,2,1,9,6,-3,-0.3333333333333333,0,0,0,0,0,0,,,,,2,3,1,0.2085343308018136,0.0805047571564496,0,1,0,0,52.0,10643.64995026948,22302.34684225273,3832.374080994948,6811.275869274532,256507.3059750626,273445.5654894841,medium_value,0,3,8,0,digital_active,no_recent_complaints,digital_power_user
1134,F,Astana,large_city,medium,unemployed,low,65,49,mass,0,299139.3144326869,2024-01-01,1950,49,2,1,2,1,0,0,1,0,0,277,164.0,7,14,18,36,144363.03902199658,260630.9980737864,297845.8480421505,464496.3113989388,20623.291288856653,16546.99155789725,67534.60194940005,0.9432588528224952,2,7,18,36,3,6,4,1,0.5814000547120732,0.3698631159892364,0.0487368292986902,8,7,-1,-0.125,141468.8531400212,144363.03902199658,2894.185881975369,0.0204581136959582,2,3,4,3,7,7,7,24,57,1,1,1,0,0,5,2,-3,-0.6,0,0,0,0,0,0,,,,,0,3,0,0.3046661918037301,0.1505247409707031,1,1,1,0,56.0,6297.76660521058,12104.113918617635,3274.3474813144526,3023.419123896127,375057.9673155383,394386.1786440722,low_value,1,0,0,0,activity_drop,no_recent_complaints,low_digital_engagement
820,M,Astana,large_city,medium,employee,low,27,59,mass,0,333390.6184288646,2024-01-01,810,59,1,0,1,1,1,0,0,1,1,16,,6,6,8,22,55280.97008650426,72653.73351367966,83947.37330442334,212261.5649171319,9213.495014417376,10493.421663052915,40794.15813893811,0.9581724997331108,2,6,8,67,1,4,2,1,0.8364133533656808,0.0895236115835013,0.0740630350508178,12,6,-6,-0.5,145991.14926995186,55280.97008650426,-90710.1791834476,-0.6213402636875995,3,4,4,3,16,4,16,9,41,2,3,3,0,1,7,3,-4,-0.5714285714285714,0,0,0,0,0,0,,,,,0,2,0,0.3344586715141395,0.0903575629229384,1,1,0,0,72.0,5860.651094070778,10885.892653308889,3372.328404260935,2488.322689809843,959898.5195875418,1097022.238495065,low_value,0,3,1,0,activity_drop,no_recent_complaints,low_digital_engagement
2174,M,Astana,medium_city,medium,self_employed,medium,38,25,mass,0,381295.3295497526,2024-01-01,1140,25,4,1,1,1,1,0,0,1,0,725,434.0,5,15,22,37,128764.83818694676,457223.5134089274,527197.3118576613,829046.5134174009,25752.96763738936,23963.51417534824,30658.83274871548,0.9722716792360752,0,5,22,24,3,5,2,2,0.613260059776958,0.3202669326454676,0.0664730075775745,13,5,-8,-0.6153846153846154,312298.49748839426,128764.83818694676,-183533.6593014475,-0.5876866548429938,0,1,3,6,14,7,14,29,48,2,2,4,0,0,6,0,-6,-1.0,0,0,0,0,0,0,,,,,1,2,0,0.4178628635243068,0.0377484609510643,2,0,0,0,89.0,11094.99689838827,20761.67645888852,4934.026377735836,6160.970520652434,1017097.0651877272,945602.3447379523,medium_value,0,12,0,0,activity_drop,no_recent_complaints,medium_digital_engagement
528,F,South_KZ,large_city,medium,self_employed,medium,35,43,mass,0,345670.56704115454,2024-01-01,1050,43,1,1,1,1,0,0,0,1,0,364,859.0,1,3,4,8,26956.21499806009,120009.36943705069,151963.47199228496,261354.9130319819,26956.21499806009,37990.86799807124,47552.66571593489,0.9431057860760362,0,1,4,17,1,1,1,1,0.5177544014758043,0.3087220722268465,0.1735235262973492,11,1,-10,-0.9090909090909092,368511.9281612465,26956.21499806009,-341555.71316318645,-0.926851173766443,2,3,5,6,22,5,22,56,48,3,1,2,0,1,7,2,-5,-0.7142857142857143,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,6089.836450367712,12873.822104342771,3309.495030103694,2780.3414202640183,381472.1081814662,434036.48581941286,low_value,0,2,1,0,activity_drop,no_recent_complaints,medium_digital_engagement
2055,M,Astana,large_city,low,retired,medium,34,35,pensioner,0,177097.85565578466,2024-01-01,1020,35,0,0,0,1,0,0,1,1,0,168,,2,6,7,11,17928.61111002105,46110.72127374694,63142.715974817605,95907.31276163842,8964.305555010525,9020.387996402516,27784.35837463196,0.997621084104532,0,2,7,65,1,3,1,1,0.6177016611804778,0.3042782254336048,0.0780201133859174,10,2,-8,-0.8,95439.33023620956,17928.61111002105,-77510.7191261885,-0.8121465116566905,1,2,5,4,19,8,19,22,44,2,2,4,0,1,5,1,-4,-0.8,0,0,0,0,0,0,,,,,1,1,0,0.0751282914042815,0.0338580843121796,1,0,1,0,18.0,4990.031908789378,8738.222438983006,2961.9112422810126,2028.120666508365,112321.93382460976,112864.83655801832,low_value,0,4,2,0,activity_drop,no_recent_complaints,medium_digital_engagement
1367,M,Karaganda,medium_city,low,employee,medium,18,35,mass,0,141715.4644743408,2024-01-01,540,35,1,3,1,0,0,0,0,1,0,531,454.0,2,4,4,9,13049.671287821257,27897.33659886524,21632.845443889888,42546.072084634914,6524.835643910627,5408.211360972472,10189.923263476992,0.9783725513369772,0,2,4,14,0,2,0,1,0.4494916660796603,0.1811302968709545,0.3693780370493851,7,2,-5,-0.7142857142857143,39718.639205676525,13049.671287821257,-26668.96791785527,-0.6714471706785912,1,1,4,4,15,6,14,22,17,2,1,3,0,0,8,1,-7,-0.875,0,0,0,0,0,0,,,,,2,3,0,0.1979781258538615,0.0455647612660517,1,1,0,0,25.0,5266.237743795637,9618.517636490864,3653.196865391149,1613.0408784044876,163694.68262109047,171419.33947865176,low_value,0,4,0,0,activity_drop,no_recent_complaints,medium_digital_engagement
618,M,Aktobe,small_city,medium,self_employed,high,60,51,mass,0,363639.5312133668,2024-01-01,1800,51,3,1,2,1,1,0,0,1,1,364,102.0,6,10,15,42,74801.34086466528,119861.81862408188,166459.23339135424,420470.465931961,12466.89014411088,11097.282226090285,23158.95445378903,0.995071971294325,0,6,15,14,1,4,2,2,0.4335261864081204,0.4611651943078247,0.1053086192840548,6,6,0,0.0,73025.2634894143,74801.34086466528,1776.077375250985,0.024321410021457,4,10,17,19,43,2,43,30,57,1,6,7,1,1,5,4,-1,-0.2,0,0,0,0,0,0,,,,,3,3,0,0.3298203241069445,0.0620195959578007,1,1,0,0,50.0,10875.457517025685,19522.70854978309,4367.270024845669,6508.187492180016,457857.5566414232,507422.4369622445,medium_value,0,6,5,0,digital_active,no_recent_complaints,digital_power_user
439,F,Almaty,rural,low,retired,high,59,27,pensioner,0,160295.52080671184,2024-01-01,1770,27,0,1,0,1,0,0,0,1,0,387,696.0,5,7,9,19,17498.835868901428,35059.149212317614,28396.873761806,71392.53009159653,3499.7671737802857,3155.208195756222,8220.066045911572,0.9668572381013708,0,5,9,66,1,4,1,1,0.6326628074196147,0.2675466336409009,0.0997905589394843,10,5,-5,-0.5,49122.10194640411,17498.835868901428,-31623.26607750268,-0.6437685853102547,4,7,11,9,31,1,31,31,3,4,4,4,1,0,14,4,-10,-0.7142857142857143,0,0,0,0,0,0,,,,,0,1,0,0.3810927117834701,0.1000574018812183,1,0,0,0,29.0,1121.3522686942526,2085.722355121761,3011.1842556629667,-1889.831986968714,147307.52940857963,129901.77889145965,low_value,0,4,6,0,activity_drop,no_recent_complaints,medium_digital_engagement
1969,M,North_KZ,medium_city,medium,employee,medium,63,34,mass,1,210148.38482907845,2024-01-01,1890,34,1,0,1,1,0,0,0,1,1,261,,7,12,19,35,36623.40151271325,87823.63871254433,106883.74178348698,272509.7286790261,5231.914501816178,5625.460093867736,15143.422232673558,0.9301432905744772,1,7,19,28,3,9,2,1,0.7811892239020399,0.1732595356170296,0.0455512404809303,7,7,0,0.0,39633.3655476694,36623.40151271325,-3009.9640349561523,-0.0759452040815431,3,6,9,8,26,5,22,25,74,1,3,9,0,0,5,3,-2,-0.4,0,0,0,0,0,0,,,,,3,5,1,0.0441766908307574,0.0077508332418303,2,1,1,2,65.0,3892.194005816576,8702.816467254806,3132.245097681111,759.9489081354645,271913.77043426584,261868.7305688592,low_value,0,6,6,0,transaction_active,no_recent_complaints,medium_digital_engagement
441,F,North_KZ,large_city,low,employee,medium,55,48,mass,1,187453.64344113803,2024-01-01,1650,48,1,0,1,1,0,0,1,1,1,99,,8,15,23,40,100962.29253912537,312291.17463661154,302418.5264362796,625853.7245210862,12620.286567390667,13148.631584186069,51039.736686543445,0.8996625849298856,1,3,23,27,4,8,4,3,0.3118989910036512,0.520945299209607,0.1671557097867419,12,8,-4,-0.3333333333333333,197234.293230581,100962.29253912537,-96272.00069145566,-0.4881098469975847,4,7,9,9,30,1,21,21,46,4,2,3,1,1,7,4,-3,-0.4285714285714285,0,0,0,0,0,0,,,,,1,1,0,0.1539115266194861,0.0626460433552408,1,0,0,0,18.0,8092.1223607750035,16688.04634673465,3889.562086290902,4202.560274484102,636318.4325053645,597722.1271845273,low_value,0,9,3,0,transaction_active,no_recent_complaints,medium_digital_engagement
1037,M,Almaty,rural,low,employee,high,44,50,mass,1,157778.57155929276,2024-01-01,1320,50,0,0,0,1,0,0,0,1,1,461,,6,12,20,36,49707.27507750204,78776.007054873,156952.89786549946,300675.3493767959,8284.54584625034,7847.644893274973,17990.35554489181,0.935663376814198,1,6,20,43,3,6,3,3,0.6903085437414468,0.2722306367135406,0.0374608195450126,9,6,-3,-0.3333333333333333,76360.32745111932,49707.27507750204,-26653.05237361728,-0.3490431911869255,6,11,19,15,43,8,20,14,53,3,3,12,1,2,9,6,-3,-0.3333333333333333,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,2572.212255126732,5929.982690252438,1888.7259435859453,683.4863115407863,358775.5279596748,306900.5638280932,low_value,0,6,12,0,digital_active,no_recent_complaints,digital_power_user
842,F,East_KZ,large_city,medium,self_employed,low,61,33,mass,0,277719.2684879161,2024-01-01,1830,33,2,0,2,1,0,0,0,0,0,126,,4,7,12,24,60907.99697979382,87327.26519640694,176824.4143749336,393096.2741600584,15226.999244948454,14735.3678645778,40980.17464182998,0.9743756911418144,1,4,12,54,2,6,2,2,0.6319138854205103,0.3421490663118416,0.025937048267648,5,4,-1,-0.2,66099.04519875871,60907.99697979382,-5191.048218964897,-0.0785343903736506,3,4,5,5,16,8,16,69,18,2,1,3,0,1,4,3,-1,-0.25,0,0,0,0,0,0,,,,,1,2,1,0.5048827024045841,0.1849429238971007,2,0,0,1,18.0,10557.21555514743,21319.88249913241,4086.687754301351,6470.527800846079,597365.1213123318,549840.5744247001,medium_value,0,1,5,1,moderate_activity,no_recent_complaints,low_digital_engagement
1104,F,Almaty,small_city,premium,self_employed,low,42,53,premium,0,1237296.9084998162,2024-01-01,1260,53,7,0,4,1,0,0,0,1,0,612,,15,18,30,57,667599.1540241081,1136057.6732104456,2648291.867616643,3314095.6649888763,44506.61026827387,88276.39558722144,182345.7952016915,0.9584619183805152,1,15,30,23,5,11,4,4,0.7003208941456627,0.0939537192406877,0.2057253866136497,15,15,0,0.0,1005772.9040779846,667599.1540241081,-338173.75005387655,-0.3362327108661654,4,8,8,8,20,8,20,19,17,2,3,3,0,1,5,4,-1,-0.2,0,0,0,0,0,0,,,,,5,5,0,0.2019492256698882,0.0513499836473714,1,2,1,0,27.0,32743.855970880275,74362.1588552702,5752.267436114377,26991.5885347659,5586428.571118683,6242855.001239657,high_value,0,8,6,0,transaction_active,no_recent_complaints,low_digital_engagement
621,F,Almaty,medium_city,medium,employee,low,38,39,mass,0,269628.13303642254,2024-01-01,1140,39,3,0,3,1,1,0,0,1,0,228,,6,11,14,26,156559.7441939556,316062.7942051846,346558.1350563212,826163.9811649508,26093.2906989926,24754.15250402294,48340.34389672147,0.9752832798214542,0,6,4,49,3,3,1,2,0.8516391643062741,0.1477691600676732,0.0005916756260526,9,6,-3,-0.3333333333333333,254343.32846990737,156559.7441939556,-97783.58427595178,-0.3844550783549294,1,2,3,3,9,8,9,13,27,1,1,4,0,0,4,1,-3,-0.75,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,9582.369022602745,17797.185851391183,4788.454123239522,4793.914899363221,475725.95167549694,443742.68362200266,low_value,0,4,0,0,activity_drop,no_recent_complaints,low_digital_engagement
1431,F,Shymkent,large_city,medium,employee,high,64,22,mass,1,520617.3728402275,2024-01-01,1920,22,3,2,2,0,0,0,0,1,1,710,775.0,10,14,18,46,107293.505862571,127785.26860141978,163742.79168668838,523792.3721877537,10729.3505862571,9096.821760371577,23453.51406625556,1.0,0,10,18,74,3,4,4,2,0.903947351075322,0.0795293345595229,0.0165233143651551,18,10,-8,-0.4444444444444444,189264.3496138227,107293.505862571,-81970.84375125171,-0.4331023984099806,1,3,5,14,30,3,30,64,18,4,1,8,1,1,4,1,-3,-0.75,0,0,0,0,0,0,,,,,0,1,0,0.1088563296203754,0.0307494509842156,0,0,0,0,87.0,13631.751502485717,26492.43742438327,4199.603321033152,9432.148181452563,729221.1292667347,744500.5391542112,medium_value,0,9,2,0,activity_drop,no_recent_complaints,medium_digital_engagement
2145,M,Astana,small_city,high,employee,low,32,31,affluent,1,736415.8555020891,2024-02-01,990,31,2,1,2,1,0,0,0,1,1,870,666.0,11,16,23,50,261411.8973779255,372943.4938014666,498586.4018465236,1205393.3427453337,23764.717943447773,21677.669645501028,37409.95307921205,0.9434695481302144,1,11,23,12,3,10,4,2,0.9415016762874688,0.0320943183331025,0.0264040053794287,14,11,-3,-0.2142857142857142,308526.1572711152,261411.8973779255,-47114.25989318968,-0.1527075056128494,1,2,6,4,20,1,20,20,18,2,3,6,1,1,2,1,-1,-0.5,0,0,0,0,0,0,,,,,0,1,1,0.2825368727758757,0.1012941619263136,0,0,0,0,87.0,16546.091126808125,36451.40799813388,4284.493966825424,12261.597159982704,1736110.9994903666,1532304.781804998,medium_value,0,14,3,0,transaction_active,no_recent_complaints,low_digital_engagement
2296,M,Almaty,rural,medium,entrepreneur,medium,31,19,sme_owner,0,197384.01694432303,2024-02-01,960,19,1,1,1,1,0,0,0,1,0,410,214.0,5,10,13,27,89708.7186722744,147010.48935444292,200982.01505070465,493620.3419946111,17941.743734454878,15460.155003900358,38937.97317147198,1.0,0,5,13,73,2,2,2,1,0.9352340869146848,0.0645215748092552,0.0002443382760597,8,5,-3,-0.375,109751.60899488282,89708.7186722744,-20042.890322608426,-0.1826204691317366,0,2,3,7,15,1,15,12,24,2,1,5,1,0,4,0,-4,-1.0,0,0,0,0,0,0,,,,,1,1,0,0.3191487910996839,0.0536739214949296,1,0,0,1,47.0,3906.33951026234,8095.431780124883,2599.918582912729,1306.4209273496108,360541.749979701,401292.9112161301,low_value,0,7,1,0,activity_drop,no_recent_complaints,medium_digital_engagement
1834,M,Shymkent,rural,medium,employee,low,71,30,mass,1,331803.07617840124,2024-02-01,2160,30,1,3,1,1,1,0,0,0,1,594,853.0,7,14,21,36,194082.6796614013,320848.6699450885,365335.9472429557,856677.1325008341,27726.097094485893,17396.949868712174,25052.654921069487,0.9332878050307686,1,7,21,22,3,5,4,2,0.2603583100201709,0.451260366456412,0.2883813235234171,7,7,0,0.0,162357.3811320401,194082.6796614013,31725.29852936117,0.1954041036394889,1,1,3,4,9,8,1,43,9,1,1,1,0,0,1,1,0,0.0,0,0,0,0,0,0,,,,,1,1,0,0.1053265803781457,0.0103180685680484,1,1,0,0,27.0,7691.63232245615,17886.778312151284,4540.5671068840265,3151.065215572124,711777.0552776717,738254.8823624657,low_value,0,20,0,0,transaction_active,no_recent_complaints,low_digital_engagement
1356,M,Almaty,medium_city,low,employee,medium,19,40,mass,0,75610.2975314457,2024-02-01,600,40,2,1,2,1,0,0,0,1,0,493,149.0,4,10,15,29,14687.983753945136,33408.68519723201,73121.29144592574,101309.62020058453,3671.995938486284,4874.752763061716,6392.068965806964,0.980280108729214,0,1,15,33,3,7,3,2,0.7732165008143618,0.0576422451190241,0.1691412540666142,6,4,-2,-0.3333333333333333,21340.767656519405,14687.983753945136,-6652.783902574271,-0.311740608850212,5,8,9,13,32,7,32,52,58,3,3,13,1,1,8,5,-3,-0.375,0,0,0,0,0,0,,,,,2,3,0,0.4827346338895925,0.1733505732005397,1,1,0,0,68.0,1178.009315821353,2373.795770513858,2972.2237488684823,-1794.2144330471292,153652.2148886453,142319.13644221073,low_value,0,5,3,0,transaction_active,no_recent_complaints,medium_digital_engagement
811,M,South_KZ,medium_city,high,employee,medium,68,43,affluent,0,473528.60727199423,2024-02-01,2070,43,6,0,3,1,0,0,0,1,0,324,,3,11,16,55,25056.586819573266,100347.54641499431,160148.59012026756,430066.2576013346,8352.195606524421,10009.286882516722,18214.8508594229,0.9139529429051976,1,3,16,22,2,7,3,1,0.9388866115430502,0.0551053448736238,0.0060080435833259,5,3,-2,-0.4,36462.80049270407,25056.586819573266,-11406.213673130802,-0.3128178175840635,2,2,4,7,20,1,20,7,74,3,2,2,1,1,6,2,-4,-0.6666666666666666,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,18457.13680490797,34622.82864475608,5567.393078462452,12889.743726445517,1071781.1089956474,980811.8293552976,medium_value,0,5,2,0,activity_drop,no_recent_complaints,medium_digital_engagement
2248,F,Karaganda,large_city,high,entrepreneur,medium,30,55,affluent,0,574188.047502215,2024-02-01,930,55,5,0,5,1,0,0,0,1,0,612,,9,14,25,48,208948.43877437044,405420.2033001225,485472.0071535816,1035314.4054449984,23216.49319715227,19418.880286143263,32577.235212687872,0.942822933992928,3,9,25,21,3,4,4,3,0.8711312261776272,0.1219779883879863,0.0068907854343864,13,9,-4,-0.3076923076923077,400066.8257336119,208948.43877437044,-191118.38695924144,-0.477716158066301,1,4,6,5,23,3,23,24,31,4,2,9,0,1,7,1,-6,-0.8571428571428571,0,0,0,0,0,0,,,,,1,2,1,0.0,0.0,1,1,0,1,21.0,18357.822193574302,40479.80932920343,5133.324386244243,13224.497807330064,3363804.6313531185,3055348.801223733,medium_value,0,7,0,0,activity_drop,no_recent_complaints,medium_digital_engagement
1289,M,Astana,large_city,medium,employee,low,49,49,mass,0,537154.2616269069,2024-02-01,1500,49,4,1,4,0,1,0,0,0,0,706,762.0,5,12,16,40,38923.53200227062,104700.37043419549,91351.02303712882,308351.2036181416,7784.706400454124,5709.438939820551,18324.622902459872,0.907480827469814,2,5,16,14,1,3,3,3,0.5853938698405337,0.3326494298580219,0.0819567003014443,10,5,-5,-0.5,76966.25665241468,38923.53200227062,-38042.72465014406,-0.4942779641986204,3,4,6,7,10,2,10,13,23,1,1,2,0,0,4,3,-1,-0.25,0,0,0,0,0,0,,,,,1,1,0,0.1434410922655995,0.0667756658140538,0,0,0,0,56.0,17644.40022949955,33721.18888165917,3908.726804459503,13735.673425040048,1002521.69761254,938682.3786848444,medium_value,0,4,2,0,transaction_active,no_recent_complaints,low_digital_engagement
